ARTO IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-05-31,0.9281256738168764,1.5403938285075927,0.8187986474770808,-0.46683353994203464,-1.0755601171035432,0.7607408843688719,1.5278572176830105,0.9972378821877861,0.6130275065197917,1.880591485020327,1.7580377681428985,1.1672406776797817,1.973763460940668,0.2526026324857319,-0.13529661814909177
2009-06-30,-0.7498264140021691,0.9424803900569618,0.23108279108737687,0.19910478791398453,-0.7663117901190133,1.912726139868832,1.7919432652551126,1.1614199184013911,-0.21018190016789817,0.8744232284961199,0.5129465126205386,0.4060025373903936,1.0370562337856677,0.8490530062657888,0.056110881990852256
2009-07-31,0.3342285434631627,0.34281821441757576,-0.7983412098443224,-0.10280770769271237,-0.8596959029152066,-0.29494521715964034,-0.6613310605374988,0.8123053827138456,0.2197922170441375,1.0956332471203987,0.6360728256942672,-0.759238417807399,-1.0532758394758936,-0.10474408418969387,0.03393867051163875
2009-08-31,0.13685623643215677,-0.2719338565239842,-0.587189927669097,-0.6813098432397615,-0.8657905568787461,2.6584641410082748,0.44232318942854115,0.5781450661373164,0.43087799868670285,1.1164155606629118,0.42878139383804037,-0.5296456502035304,-0.651352477531863,-0.6836890618219557,0.21514610244199803
2009-09-30,1.1856843090555091,1.0130240834864763,0.7109816316078469,-0.7427240048546379,-0.7012775030270573,3.1709524091989048,0.5468971931804169,-0.01770995683523915,1.9897238974938734,2.06326866946467,1.1198052254149902,0.9872578117190246,1.3268963950229167,2.9350510097419518,-0.19595574806975824
2009-10-31,-1.2547716852391995,0.0206841832459735,0.8819635099698653,0.6603086144843705,-0.26616634855078647,0.009030041578463122,0.7111366708758194,0.34374856476567667,0.30990585405045573,0.6519658966725324,-0.26958665879462107,0.9824309587956611,1.9465440114958086,-0.2745903355682718,-0.023505355673653108
2009-11-30,-0.2516628612051069,-0.22593222865566878,1.4778787488374718,0.6168442280479889,-0.6486420315435265,-0.21443902230523196,-0.5495035781180005,0.2982017267483156,0.10121419332099918,0.4358686908469607,-0.38694378018174813,1.866717551076577,2.873669762837787,-0.644001287103211,0.1371734011015578
2009-12-31,0.7012608115388244,-0.51279818773832,1.4324406689245097,0.0856066114134489,-0.7184073430717914,0.43313690659763315,-0.5702871698293415,-0.1631863170349884,1.2439881317915649,1.1776869367119707,0.1583287416976406,1.8400287279124978,2.11701573425378,0.6408488408199914,-0.046295634365299654
2010-01-31,-0.32322528397239597,0.11076494283167487,1.604884764043328,-0.728902343689859,-0.5782683091463393,0.10011598470457048,0.23203381196241743,-0.16839015136205246,0.9584121853168509,0.7653305213442363,-0.1509204512587909,1.8345653357232103,2.209817102284013,-0.019395419476619904,-0.054780429365245256
2010-02-28,-0.3994063083791818,0.05419349339899195,1.3317296015588387,-0.5448367123783192,-0.4459669327637319,-0.8157709565066,-0.3273097503237139,-0.1277911036750989,0.5141379827765811,0.33916685994102824,-0.4624364253895557,1.451664785830719,1.8540007444606992,-2.2051692941305854,0.06947937113167221
2010-03-31,0.41369581035997144,-0.19323189296565,1.6320233929731316,-1.1733690155086178,-1.2811477483075533,0.15046821638832253,0.021840646377410036,-1.0628055717653402,-0.08685694420422319,0.789889602902518,0.10412318179571137,2.3533327121875227,1.4939560514000771,0.0835840857183593,0.03159669259887282
2010-04-30,0.09740826632231674,0.06337427398643068,0.4409144073429714,-1.3796276329682595,-2.398327456104605,-0.5683949913626573,-0.30035934746650433,-1.14160778002188,0.12253021891648899,0.7549459315460224,0.1472962543089512,1.4394853860182835,0.35555915776951685,-0.985721716533752,-0.029653057390301576
2010-05-31,-0.3146208729085749,0.13038986265944938,-0.46949848451503845,-1.514566067976161,-2.168208978254627,-0.8802725411261624,0.0802280147319885,-1.058671255309336,-0.11781247748394713,0.4345939298455289,-0.1843806766918198,-0.27542231051205146,-0.4689501351934622,-0.39368073734381703,0.02871010588243136
2010-06-30,0.1015771204055612,-0.0722883823614134,0.16580056097500967,-1.6651185350839877,-2.7965073377411858,-0.7232102364541363,-0.8465153014757916,-1.14462203476016,0.07385174469594792,0.4387250455927525,-0.024311685849011205,1.4782008043761818,0.09093296954611814,-0.9670639522499552,0.04789128770441485
2010-07-31,0.22349483158707084,0.006781871418158234,0.07302477203338369,-1.5085813708754103,-2.530819884253419,0.3729986838783131,0.5362623271750917,-1.3170706371066356,0.5940111369578167,0.583715699749515,0.16856479926817283,1.4013767108715616,-0.022387250427533898,0.12645819575832612,0.052551495326430345
2010-08-31,0.3833489811020543,0.4315895789682352,0.18046952057251536,-1.824719791637485,-2.4905130818986225,0.17736108445657423,0.8512503641993577,-1.5453728774842381,1.4644054842395058,0.8017500651295235,0.38515117460624937,2.389823309731385,0.008905844436447811,-0.04477658343352078,0.08030520931567885
2010-09-30,0.5787056510846498,0.7189720169294287,-0.3211520150759161,-1.5699864360286204,-2.0690977115629936,0.302133552589449,0.6804462224941759,-1.7821780811165302,2.5366042882230198,1.0440141925317024,0.7778803116832205,0.2914896370613953,-0.4248435366039137,-0.11153322739980902,0.17243027931521193
2010-10-31,1.2627170069391627,1.3123099106097715,1.38340585079994,-0.7410546937241496,-1.2108885397306413,2.338075082834233,0.3249151744763166,-2.0212536016378193,3.5781844210737597,1.5002914052380139,1.6428906916130628,2.5424840914129962,0.5547851592984815,5.367963203445453,-0.07212187418209247
2010-11-30,-0.9048860327573731,0.6231816748242399,1.0276302813263747,0.2691584615774538,-0.864597850542859,1.3720905182222949,0.3133615636477634,-1.5970935310559522,1.8835460429148905,0.9065747447974425,0.49123174454331786,1.3815598021944369,0.4452393990189453,1.9874230659248047,-0.012182164270924833
2010-12-31,-0.42907154440291784,0.029542361775195484,0.2537518333795971,0.2981862691955532,-0.7116862556285645,-1.086772673153843,-0.9199598762777697,-1.3995832778381734,1.4214729255310745,0.6380312794806065,-0.03590183843861426,0.337393325718219,-0.06365973436070137,-1.1704671488643896,-0.18999330318546076
2011-01-31,-1.9951461989302788,-2.541559008964413,-0.442366971455172,-0.26385751277130437,0.3662237500724221,-1.014374548715069,-1.7703030497228964,-0.8905112164490492,-0.09876578227939534,-0.4679467455979765,-1.687397595147175,-0.6204951634386032,-0.4853846384355747,-0.6524334711175687,-0.10468264800973219
2011-02-28,-1.110233279797549,-2.4843578456200306,-0.7740186026679572,-0.25675089736614065,0.46649062695253085,-1.1154239772532857,-1.7304207120857258,-0.5847439064257797,-0.8976795804121546,-1.3668251701591396,-2.360906595525607,-0.884081181608848,-0.7193795053954494,-0.5002367906047224,0.022967516750599003
2011-03-31,0.007933917088599416,-1.9480865588575826,-1.088187689670145,0.05871976365540871,0.29510100012836343,-0.8634254508105232,-0.16606399369533054,-0.5812742710424261,-1.7274114661316047,-1.5973118307008705,-1.844825693730043,-1.1042803032848212,-0.9775886156364005,-0.32941283274128846,0.12354794864033944
2011-04-30,0.8409543074243614,-0.14987022843094203,-0.7141388022456605,0.1370352461839153,-0.06053643129478391,-0.8165036519898478,-0.06310982782882,-0.9583515950975768,-0.9543225519170638,-0.7198729743519199,-0.5520104852499543,-0.7758700487887121,-0.7515267087083897,-0.4746190844285493,-0.040961357631065405
2011-05-31,-0.5236121038588911,0.2324343762325139,-0.7869846258489224,-0.3794651353296408,-0.05309401998722313,-0.8911623821993944,-0.05960987478012005,-0.6670000884379806,-1.27718576396563,-1.4132625441782942,-0.5316521553731482,-0.8371659870720783,-0.7769834365744568,-0.48056300689968895,-0.09880058474409338
2011-06-30,-1.0156111222561166,-0.3817284816529721,-1.3165375135418842,0.22249700688408414,0.02943635437480748,-0.7619762936427786,-0.08480233158321503,-0.04279460825952764,-1.8823018890265515,-2.7213257862954356,-0.8894780307443592,-1.285150934351377,-1.174216288845339,-0.19017530916979988,0.06333587517181076
2011-07-31,0.5370457690347183,-0.7042868867471239,-1.1776026600029068,-0.312502208793237,-0.372229485752287,-0.8105471903593889,-0.6119045358718644,-0.24660573511500625,-1.2859009828634465,-1.670091047257708,-0.2049835855746021,-1.1864045279252458,-1.0442864824272031,-0.18644031615454632,-0.11665551270459372
2011-08-31,-1.2253482412691952,-1.1365507789225664,-1.896033440120811,0.08797111458321122,-0.2541824275426957,-0.6018378360242025,-0.13935844609556675,0.7701852669280139,-1.8080952787946536,-3.0415567738744897,-1.1291727536285223,-1.850226880126184,-1.7058083114995457,0.06501054927221095,0.03976667112807948
2011-09-30,0.35405488834014454,-0.20953529554016917,-1.9603391098693437,0.06582538164497334,-0.17331212350379863,-0.38222955254547347,-0.0667441759967737,0.5621542076291886,-1.3232771802374848,-2.01488115728886,-0.6619112094020613,-1.8916174426950647,-1.754491658488093,0.02013742631190833,0.010664182498812347
2011-10-31,0.16213047533161826,-0.4954498501304597,-2.209067011762908,-0.2263012961763988,-0.696988889860968,-0.4713638796164879,0.028828926944324526,0.6302242667266807,-1.085638590259386,-1.801195061822476,-0.26250816046061415,-2.4839149725113576,-1.984369718350301,0.37944122168205285,0.012458234922041804
2011-11-30,0.10035319670600529,0.4181076214528695,-1.707374762705513,-1.662123759474409,-0.6163410447753509,-0.9212465254401591,0.17055926874583435,0.7833526648903238,-0.9052967620797637,-1.594688491304741,0.01955932906977801,-1.867143107117354,-1.5521299523290308,0.5315074988950278,-0.035873938902885615
2011-12-31,-0.47707082746690793,-0.11518205073302826,-1.607062710212948,-1.3940835249726657,-0.8670407218729856,-1.4180326763103064,-0.4348559028692589,1.4550944977820675,-0.9518494477616719,-1.8167581886115742,-0.3086063351425758,-1.9042024534057211,-1.5295769292082675,0.8813889710465127,0.17107061084646932
2012-01-31,2.1127405828523798,0.9597988814205037,-0.3820115201272989,0.9112263677496253,0.14960861639494086,2.888008571583093,1.6105310657572889,-0.4993611313603357,0.038594682179298095,-0.01195687408645439,1.39929674456482,-0.40308493680522745,-0.3678139687309533,0.053729935719755845,0.05581715609430132
2012-02-29,0.5500618320029487,1.2137517996692184,0.34495124460600946,0.7679931358173772,-0.5819256485674847,1.5553421880537348,1.0117109202476207,-1.210841451207415,0.3859760194247837,0.4945001176690053,1.4215441011792054,0.40174842891351115,0.2425887200388999,0.5573589354910666,0.025632471297144136
2012-03-31,0.15785805664975938,1.53781340207351,0.4331377010312374,0.02653125741695077,-0.5086029982149964,-0.8090891200445565,0.18026452211124555,2.5532566296719903,-0.1500771447217999,0.6345833107696527,1.1273291328962174,0.4188827344561009,0.5755423514449045,-1.0135166667148017,0.17088110808646795
2012-04-30,1.8453475187705501,1.3963318451531392,0.8219253392367708,0.015040755557581685,0.12046561040352703,-0.34061148551891446,-0.9513256536728436,-0.4200874794779297,0.8374992758632132,1.9440666505313613,2.152445240224602,0.4919305295752647,0.8344501974901105,-0.7768254675756527,-0.07445610096489672
2012-05-31,-0.967808081680807,0.5087641346232291,0.6537423713923441,1.306074331303956,0.7275137311212946,-0.2202006428499032,-0.7347284170737085,0.8086207417224135,0.311465550057765,1.1757545618069294,0.6551356436966571,0.23293426452000052,0.7725923004887477,-0.622252261545492,0.10501226561077555
2012-06-30,0.9641604186061923,0.9684261440967885,1.8319955953636364,1.2945710734274578,0.36776130442253896,-0.6037616707059467,0.0402058583903026,-0.6794290071829615,0.8906989824641278,1.596922825103651,0.9226326776107,1.1370124332221212,1.7691128083755323,-1.5501541725507246,-0.0006271558687845781
2012-07-31,-0.18322498421499955,-0.09770483420975241,1.2918594210902865,0.18256821593941924,-0.04088232648604108,-0.6146635020367007,-0.2806720971505078,-0.5282522468945837,0.7899909022627729,1.204212473358037,0.44196211870347574,0.9732256539812808,1.2764715863946954,-1.266271700135025,-0.0338150240300445
2012-08-31,-0.5075989379343607,0.1448450148157667,1.7102441911155726,-0.37249628350440867,0.12939338113419802,-0.901125950809155,-0.8371283802618473,-0.001607451192112544,0.5439476613276916,0.7748028432932708,-0.12429944470875522,1.264101119401201,1.7613040534174984,-1.9664326279929094,0.09466103989188406
2012-09-30,0.8643222185601813,0.0989287817991089,1.9036204922963353,-0.6735460130209098,0.18974495629811391,0.8331423430761222,1.0937161498749988,-1.2409426873538885,1.1124756263238462,1.1118785004722098,0.3485072039524818,1.5255988384257664,1.7322451400069736,0.7405066784206659,0.16405258165940959
2012-10-31,1.5705147476477188,1.1154000904313246,2.6492294536707828,0.3588753391484289,-0.0035084010697770574,1.6701244540835822,1.7865863929792303,-2.9864366116310057,2.194357525658928,1.6350073001043108,1.4895832866491134,2.274460027599744,1.9880229529925677,3.0368074823290065,0.000500876544405849
2012-11-30,-0.11590787365660185,1.3806826910411614,2.296579358758999,-0.34548736891289,-0.9103363870428969,0.5328717879855593,1.6718260108313077,-2.361594168119031,2.0298876910892236,1.296917145196205,1.0004389399780849,2.650664895970786,1.7952459232536457,0.20570826536734232,0.0863017278187323
