TMKN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-03-31,-0.2798135749321666,1.0227712777423468,-0.4153449018417173,-1.6590533045182552,-1.2235692387403645,-0.48025837418682277,1.0260228990131874,1.4243844457055395,1.8207180443861835,-0.4187573930252945,0.1714010654010949,0.07921603292006242,-0.17532965111125304,-0.457792993496718,0.11341022144794294
2012-04-30,0.5609732751608418,0.8596753982504132,-1.367630448873445,-1.612087555718329,-0.8974146079314577,0.5002765168142773,0.5639019615582912,1.265939317193858,2.049403521684678,0.6197738260151455,0.9765908505585166,-1.3715637666185503,-1.2717854222947298,-0.15885655631780093,-0.20591611775521326
2012-05-31,-1.6503904715425042,-1.1418574501420071,-1.599861706215518,0.20556332326656032,-0.42387443290413906,-0.570235651305194,-0.25353069491119895,1.155022257763745,0.011327575785072114,-2.02018075756108,-0.9135767149466133,-1.7477372506587292,-1.5748329027227808,-0.27308463045608555,0.03591138468551105
2012-06-30,0.08196209342363135,-0.8114099249995677,-1.9523164575741139,0.2858330794430021,-0.7392035090372733,-0.2638440170086183,-0.14676598407325334,0.9957719843080138,0.1118961205473727,-1.5021709876962173,-0.842146090556512,-2.232349071397386,-1.9904850874299753,-0.2354525530431272,-0.09311399449037516
2012-07-31,-0.7671192629660637,-2.000095659501764,-2.161589619403746,-0.6098397949846922,-0.7460874568472802,1.590844239423703,-0.2276172633974656,0.8649563214742062,-0.6544277112687469,-2.8430369003407447,-1.4616732045319645,-2.480969184204526,-2.2267677347383983,-0.6448200151928505,-0.014961540106497624
2012-08-31,-0.2080972864559586,-0.6961005355515678,-1.5909469841386927,-1.6878778434901807,-1.3421171032473433,-0.9676701544339821,-0.3677979389171253,0.7236449652895389,-0.7891787513826479,-2.6623135212421456,-1.2405588090850173,-1.805309486218597,-1.5983954062497394,0.0023278249147151565,0.06285473559074316
2012-09-30,0.4153608618256945,-0.4731227407665323,-1.312040790414575,-1.267903196039171,-1.021705978451723,-0.9866859493527205,-0.5942457257937281,0.587932683487764,-0.33106181556296566,-1.5986478361038594,-0.5414796775215951,-1.4090743940242971,-1.3063483488877026,0.015089937053396405,-0.02404822975414312
2012-10-31,-0.2532462903413951,-0.04184089031932715,-1.4217642478131605,-1.7521030956817067,-1.5833839606915776,-0.12736300213092902,-0.502284997552554,0.4424884795747407,-0.504461771248004,-1.7495145315131273,-0.3379041583194671,-1.697176867107952,-1.4512288581754835,-0.04938805533602468,0.02682495752587032
2012-11-30,0.20984571444092331,0.3172471475763212,-0.7088212807618597,-1.6586464392061635,-2.79595623793556,-1.5440433129525437,-0.2751188465585907,0.29053559876807217,-0.30666525553842133,-1.3765730880112812,-0.0086793705034616,-0.325636624047857,-0.6680015100217779,-0.12034235169255296,-0.02837976478389383
2012-12-31,-0.31700428994974905,-0.2964567167047969,-0.4178384292827774,-1.7497492576126235,-2.4732298587612624,-1.0801097466721188,0.21975845545737258,0.22723115915287023,-0.5863971417624807,-1.6859337791764613,-0.16580954470270917,0.45929939166887523,-0.3666222417659078,-0.4663676592689529,-0.06343263216669393
2013-01-31,-0.5677469981992932,-0.5145679601095705,-1.0437276964895434,-1.3534361743164771,-2.349887307599451,-1.0882140099269906,-0.6269559677688216,0.16092760811528964,-1.109872860603281,-2.321363992426052,-0.6427775224780742,-1.6373104452929905,-1.050279165492547,0.6065270680945334,-0.168109679412839
2013-02-28,-1.4118571924561258,-1.7910212422287093,-1.7622837974938277,-0.7629141785618623,-1.1521561165037915,-1.4060904664086449,-0.7797323444791867,0.19599829157451393,-2.3191417614482988,-3.938128409111987,-1.7203827866612127,-2.7175092423148888,-1.853069909287046,2.3089240751442595,-0.134512586489015
2013-03-31,-1.1240579974282534,-2.2729604864631217,-1.8547162481457382,-1.040766914238904,-1.2240323066552026,1.3476138126190411,0.9714484158935158,1.7357482421123753,-3.200925761286314,-3.5473102953791718,-2.1362616762178828,-2.9703258808086592,-2.1773144787967356,-0.9272094454008611,0.17957533112592947
2013-04-30,1.538576181612565,-0.6412374310340964,-1.545149038988011,1.3709163767612162,0.14586570531691287,0.49101813973728575,0.6544048458232967,-0.6667590509317187,-1.7198594538538223,-1.1553174954592043,-0.4526597022748219,-1.435445808269053,-1.573310318739282,0.0703344927506131,-0.007843177461025893
2013-05-31,0.051322878373059634,0.33901910866131896,-1.0054783322649243,0.8871889314230269,0.1636282672480625,-0.9719979097912211,0.667576105504293,-0.6704139214792322,-1.5581158472935064,-1.0607385049122264,-0.11184883114146928,-0.8737798814924195,-0.9921755727354634,1.4904395607053424,0.008155628643071074
2013-06-30,0.15748428060407538,1.2607516819073332,-1.0336342890331522,-0.04880648762213283,0.2683585004570369,-0.37907714134618675,-1.0802689275812514,-0.9283449528497576,-1.3128092637692435,-0.862241652313878,0.30723105695937525,-0.8723015306712723,-1.0196057674998478,0.9999267489737059,-0.0012503909100216658
2013-07-31,0.1273405035982817,0.2282595417167962,-0.6854394256131086,-2.0733953325454966,0.32939873735225117,-1.2004912316835714,-1.5366241873176818,-1.1540671130370785,-1.1491884726294979,-0.7401310260415932,0.6193587583784927,-0.5452586029559419,-0.6571633651395462,1.3822243576098043,-0.031133391272093247
2013-08-31,-0.15546875682487002,0.09073073976332897,-0.7101979435461804,-1.5667116991404644,-0.28147595486907157,-1.090576384684212,-0.7611225960460237,-0.8249006317070836,-1.1367517913322085,-0.8149889113967842,0.3646613583508105,-0.6678481101026512,-0.6837879697088382,1.3892113691601162,-0.012337818842335636
